gridID,riparianArea,totalArea,percentRiparian
1547-1-5-16-1,0.3230493314930722,1.0764129853779079,30.011653136984016
1547-1-5-16-2,0.3449360457969978,1.0764070066840947,32.045131967282906
1547-1-5-16-3,0,1.0762595192362368,0
1547-1-5-16-4,0,1.0762535394909232,0
1547-1-5-17-1,0.4677452454118058,1.076401027942747,43.45455209252037
1547-1-5-17-2,0.5049244910691977,1.07639504916206,46.908845545347475
1547-1-5-17-3,0.18076190706053377,1.0762475596988945,16.79556951665527
1547-1-5-17-4,0.2609918564790711,1.0762415798757226,24.250304147253697
1547-1-5-18-1,0,1.0763890703379362,0
1547-1-5-18-2,0,1.0763830914818495,0
1547-1-5-18-3,0,1.0762356000123918,0
1547-1-5-18-4,0,1.0762296201121808,0
1547-1-5-19-1,0,1.0763771125774086,0
1547-1-5-19-2,0.10054200863960386,1.0763711336344481,9.340831010593549
1547-1-5-19-3,0,1.0762236401652545,0
1547-1-5-19-4,0,1.0762176601822675,0
1547-1-5-2-1,0.02975818870446831,1.0776397503706068,2.7614227012537627
1547-1-5-2-2,0.027309067154623567,1.077633780023232,2.5341695537824385
1547-1-5-2-3,0.011264012489035725,1.0774864985178412,1.0453970889222437
1547-1-5-2-4,0.0375900652435571,1.0774805271263421,3.4887001943144536
1547-1-5-3-1,0.02914351550402492,1.0776278096307814,2.7044138285564583
1547-1-5-3-2,0.04090143228880316,1.0776218391940742,3.7955274105610464
1547-1-5-3-3,0.06673077605876326,1.0774745556922256,6.193257716038774
1547-1-5-3-4,0.0075913461875841024,1.0676734152664542,0.7110176275850763
1547-1-5-4-1,0,1.0776158687213062,0
1547-1-5-4-2,0.030122675966583193,1.077609898217395,2.795322873000031
1547-1-5-4-3,0.038445515402048824,1.0774626127043365,3.5681530800919354
1547-1-5-4-4,0.02803860945815593,1.077456641150564,2.6022958499949334
1547-1-5-5-1,0.07322729897472262,1.0776039276569336,6.795381595716983
1547-1-5-5-2,0.03269505796724558,1.0775979570636898,3.0340682954091003
1547-1-5-5-3,0.06979016595946252,1.0774506695492565,6.4773421124383095
1547-1-5-5-4,0.030364845515623688,1.0774446979118883,2.8182277544705014
1547-1-5-6-1,0,1.07734516463086,0
1547-1-5-6-2,2.44866104349494e-4,1.0773391922763735,0.022728784593095692
1547-1-5-6-3,0.0882537754406184,1.077191861263588,8.192948592936201
1547-1-5-6-4,0.009302401998251676,1.0771858878641576,0.8635837233902556
1547-1-5-7-1,0.0444400685056597,1.0773332198833674,4.125006793206544
1547-1-5-7-2,0.011629577747412025,1.07732724743627,1.0794842305424917
1547-1-5-7-3,0.05753117417910695,1.077179914432764,5.340906696111437
1547-1-5-7-4,0.07650338290348649,1.0771739409456402,7.102231124930941
1547-1-5-8-1,0.024852649449683725,1.0773212749572099,2.306893034361625
1547-1-5-8-2,0,1.0675215269645304,0
1547-1-5-8-3,0.04859448352620751,1.0771679674191772,4.511319032503042
1547-1-5-8-4,0.010893290326006711,1.0771619938591124,1.0112954586319634
1547-1-5-9-1,0.010283561969913542,1.0773093298761547,0.9545598171971388
1547-1-5-9-2,0.0522734950871095,1.077303357271701,4.852253985311389
1547-1-5-9-3,0.05581674305084348,1.0771560202572494,5.181862423004716
1547-1-5-9-4,0.010036415620267391,1.0771500466144084,0.9317565042876674
1547-1-5-a-1,0.021056999623194336,1.077297384641841,1.9546134543151203
1547-1-5-a-2,0.05422893212287873,1.077291411959529,5.033822002185976
1547-1-5-a-3,0.06291287524373829,1.0771440729297697,5.840711268328191
1547-1-5-a-4,0.05642690901117027,1.0771380992090702,5.238595594437137
1547-1-5-b-1,1.2238225553929806e-4,1.0770385311195254,0.01136284840358386
1547-1-5-b-2,0.07465943423286081,1.0770325566702337,6.9319570490681155
1547-1-5-b-3,0.07881095097932965,1.076885174182281,7.318417308435297
1547-1-5-b-4,0.06974961362134666,1.0768791986921429,6.477013736179206
1547-1-5-c-1,0.09778692980220914,1.0770265821971743,9.079342276095002
1547-1-5-c-2,0.14062386201748997,1.077020607675761,13.056747569664429
1547-1-5-c-3,0.11527547281683982,1.0768732231659441,10.704646595068702
1547-1-5-c-4,0.33039801588246226,1.0768672475938499,30.681406331254195
1547-1-5-d-1,0.006241392507694662,1.067223590986848,0.584825200680143
1547-1-5-d-2,0.04246743724607676,1.0770086584919691,3.943091535172967
1547-1-5-d-3,0.13962007016738504,1.0768612719856947,12.965464893164047
1547-1-5-d-4,0.09422450231534987,1.07685529633902,8.7499687874206
1547-1-5-e-1,0.0861587237796411,1.0770026838459819,7.999861566915309
1547-1-5-e-2,0.022765228884123266,1.0769967091573776,2.113769586346681
1547-1-5-e-3,0.05934972302069515,1.0768493206382543,5.511423175297938
1547-1-5-e-4,0.07929432883036881,1.0768433449096233,7.363589997115485
1547-1-5-f-1,0.022396533275902273,1.0769907344286145,2.0795474426977782
1547-1-5-f-2,0.12189482957331091,1.0769847596531361,11.318157335166887
1547-1-5-f-3,0.011013644558548927,1.0768373691432922,1.0227769646693388
1547-1-5-f-4,0.23396533314336837,1.0768313933228701,21.727202103701828
1547-1-6-1-1,0.08439592861593515,1.0997342979070768,7.6742108322483436
1547-1-6-1-2,0.05381955863879621,1.0861502924126163,4.955074727204581
1547-1-6-1-3,0.06066064803940803,1.089671390033886,5.566875352900809
1547-1-6-1-4,0.010516958523258567,1.0762116801525652,0.9772202548264174
1547-1-6-10-1,6.110881415382027e-4,1.0852267086026295,0.05630972189442869
1547-1-6-10-2,0,1.0852206689516901,0
1547-1-6-10-3,0,1.0752962573696674,0
1547-1-6-10-4,0,1.0887303892659397,0
1547-1-6-11-1,0,1.0987787928942516,0
1547-1-6-11-2,0,1.0852065762756988,0
1547-1-6-11-3,0,1.0887243280977756,0
1547-1-6-11-4,0,1.075276302939281,0
1547-1-6-12-1,0,1.0987645239417851,0
1547-1-6-12-2,0,1.0851924833731055,0
1547-1-6-12-3,0,1.0887101852308214,0
1547-1-6-12-4,0,1.075262334568128,0
1547-1-6-13-1,0,1.085186443479024,0
1547-1-6-13-2,0,1.0987441393374056,0
1547-1-6-13-3,0,1.0752563480581343,0
1547-1-6-13-4,0,1.0886899807531387,0
1547-1-6-14-1,0,1.08517235025803,0
1547-1-6-14-2,0,1.085166310238242,0
1547-1-6-14-3,0,1.0752423793648929,0
1547-1-6-14-4,0,1.0752363927204907,0
1547-1-6-15-1,0,1.0849166201976166,0
1547-1-6-15-2,0,1.0984709410943985,0
1547-1-6-15-3,0,1.0847615355028286,0
1547-1-6-15-4,0,1.0983139165975302,0
1547-1-6-16-1,0,1.084902522704266,0
1547-1-6-16-2,0,1.0848964808534682,0
1547-1-6-16-3,0,1.0847474355573803,0
1547-1-6-16-4,0,1.0847413926612361,0
1547-1-6-17-1,0,1.098450549843304,0
1547-1-6-17-2,0,1.0848823830441983,0
1547-1-6-17-3,0,1.0982935218018517,0
1547-1-6-17-4,0,1.0847272923940792,0
1547-1-6-18-1,0,1.0848763410536348,0
1547-1-6-18-2,0,1.0984301581332163,0
1547-1-6-18-3,0,1.0847212493573426,0
1547-1-6-18-4,0,1.0883787740598618,0
1547-1-6-19-1,0,1.0848622429259642,0
1547-1-6-19-2,0,1.0848562008063867,0
1547-1-6-19-3,0,1.0749350122988224,0
1547-1-6-19-4,0,1.074929023559615,0
1547-1-6-2-1,0.013942945061683655,1.0997200441022068,1.2678631381195242
1547-1-6-2-2,0.08806456263658405,1.0861362144690603,8.108058774159643
1547-1-6-2-3,0.0552775716150254,1.0896572621706873,5.072931969902895
1547-1-6-2-4,0.10407426993934064,1.0859813422979638,9.583430753894618
1547-1-6-3-1,0.025074153848193587,1.0861301809901296,2.308577211742305
1547-1-6-3-2,0.0496592115874961,1.0897924767914415,4.556758524678236
1547-1-6-3-3,0.021644998292356728,1.0859753077571466,1.9931390831583378
1547-1-6-3-4,0.09465796789576113,1.0995428707505241,8.608847405026568
1547-1-6-4-1,0.03534705235175043,1.0763312729689478,3.2840309707112074
1547-1-6-4-2,0.009418428948000074,1.0763252937153727,0.8750541312179474
1547-1-6-4-3,0.10284662259985507,1.0859612270397843,9.4705611985986
1547-1-6-4-4,0.060288820777267216,1.0859551923732609,5.551685852296652
1547-1-6-5-1,0.07656582332470267,1.0897722968088837,7.025855176251579
1547-1-6-5-2,0.08243613116710632,1.0763113419715316,7.65913429994188
1547-1-6-5-3,0.09025061730594933,1.0995225037615524,8.208164634847845
1547-1-6-5-4,0.06249195313873142,1.0859411113259196,5.754635540266965
1547-1-6-6-1,0.06554201272721588,1.0994206618623286,5.961504545147721
1547-1-6-6-2,0.017853555751167236,1.0858405259701163,1.6442152714107292
1547-1-6-6-3,0.06565408395991475,1.0856916387090458,6.047212819837269
1547-1-6-6-4,0.02029560757600516,1.0856856022131667,1.8693816639580214
1547-1-6-7-1,0.07715772284272313,1.0895018408905714,7.081926798733401
1547-1-6-7-2,0.03827297723446786,1.0760442228993028,3.5568219614008822
1547-1-6-7-3,0.044992297674655915,1.0992495415501222,4.0930012680477805
1547-1-6-7-4,0.027753863182134925,1.0856715168967768,2.5563775737126297
1547-1-6-8-1,0.029834905944637953,1.0760382416976244,2.7726622334136155
1547-1-6-8-2,0.03851864470710605,1.0894816543228178,3.535501910864928
1547-1-6-8-3,0.028732035813368858,1.08566548026444,2.6464906857285797
1547-1-6-8-4,0,1.0992291679169164,0
1547-1-6-9-1,0.0467089451559186,1.0760242853961886,4.340882059062498
1547-1-6-9-2,0.032157845291517675,1.0760183040437103,2.9885964923335866
1547-1-6-9-3,0,1.0856513946296498,0
1547-1-6-9-4,0.021151677276693284,1.0856453578616827,1.948304492210441
1547-1-6-a-1,0.07898942717938125,1.0894614672944696,7.250318579466682
1547-1-6-a-2,0.00904780307096988,1.0760043474242837,0.8408704939369731
1547-1-6-a-3,0,1.0992087938280255,0
1547-1-6-a-4,0,1.0856312719060108,0
1547-1-6-b-1,0.06760247396046669,1.0757570792018623,6.284176536455894
1547-1-6-b-2,0.014546532184876502,1.0757510960455239,1.3522209959487617
1547-1-6-b-3,0.032390945220552386,1.0853817123120277,2.9842906742508823
1547-1-6-b-4,0,1.0853756737031266,0
1547-1-6-c-1,0.030194978968910872,1.0891909170632064,2.77223932883372
1547-1-6-c-2,0,1.0757371351922305,0
1547-1-6-c-3,0,1.0989357364553511,0
1547-1-6-c-4,0,1.0853615834891572,0
1547-1-6-d-1,0,1.075731151900664,0
1547-1-6-d-2,0,1.0891707234627754,0
1547-1-6-d-3,0,1.098921469990544,0
1547-1-6-d-4,0,1.098915355719745,0
1547-1-6-e-1,0,1.0757171907277405,0
1547-1-6-e-2,0,1.099058011192091,0
1547-1-6-e-3,0,1.0755636032578348,0
1547-1-6-e-4,0,1.089001079121381,0
1547-1-6-f-1,0,1.0990518978467212,0
1547-1-6-f-2,0,1.0854763116893023,0
1547-1-6-f-3,0,1.075549639436081,0
1547-1-6-f-4,0,1.0755436548758297,0
1547-1-7-1-1,0,1.0763053625753523,0
1547-1-7-1-2,0.12353040577418357,1.089752116370648,11.3356426584051
1547-1-7-1-3,0.09208283850809186,1.0859350765237659,8.479589664131879
1547-1-7-1-4,0.13672231391550602,1.0995021363036632,12.434929355857632
1547-1-7-10-1,0,1.0987237542690709,0
1547-1-7-10-2,0,1.0987176386510655,0
1547-1-7-10-3,0,1.0886697758148611,0
1547-1-7-10-4,0,1.0752224237207324,0
1547-1-7-11-1,0,1.0851461765409485,0
1547-1-7-11-2,0,1.0851401363433526,0
1547-1-7-11-3,0,1.075216436927989,0
1547-1-7-11-4,0.04044215232920647,1.075210450099185,3.7613243365962266
1547-1-7-12-1,0,1.0986972529847994,0
1547-1-7-12-2,0,1.0851260423830078,0
1547-1-7-12-3,0.22578946324097365,1.088643508709371,20.740440872940656
1547-1-7-12-4,0.044960284788526594,1.0751964806830883,4.181587793141088
1547-1-7-13-1,0,1.0851200020456464,0
1547-1-7-13-2,0,1.0753381602137535,0
1547-1-7-13-3,0,1.084964952764444,0
1547-1-7-13-4,0,1.0849589113412126,0
1547-1-7-14-1,0,1.0887728162350505,0
1547-1-7-14-2,0,1.0753241928219794,0
1547-1-7-14-3,0,1.0985137612113207,0
1547-1-7-14-4,0,1.0849448145127818,0
1547-1-7-15-1,0,1.0984097659624814,0
1547-1-7-15-2,0,1.0848421023553536,0
1547-1-7-15-3,0,1.088358562086448,0
1547-1-7-15-4,0,1.0749150496957451,0
1547-1-7-16-1,0,1.0848360600984917,0
1547-1-7-16-2,0,1.0848300177928358,0
1547-1-7-16-3,0,1.0749090608254075,0
1547-1-7-16-4,0,1.0883383496516197,0
1547-1-7-17-1,0,1.0983832554561719,0
1547-1-7-17-2,0.36441430578980594,1.075042802541554,33.89765550992749
1547-1-7-17-3,0,1.0982262157017142,0
1547-1-7-17-4,0.266892299745366,1.0846608167024552,24.60606077361233
1547-1-7-18-1,0,1.0750368145333975,0
1547-1-7-18-2,0,1.0750308265006543,0
1547-1-7-18-3,0,1.0846547732133418,0
1547-1-7-18-4,0,1.098205818927817,0
1547-1-7-19-1,0,1.0884616383625567,0
1547-1-7-19-2,0,1.07501685424231,0
1547-1-7-19-3,0,1.0981996997974812,0
1547-1-7-19-4,0,1.0846346279510781,0
1547-1-7-2-1,4.891916581988335e-4,1.0897460621532054,0.044890426787342584
1547-1-7-2-2,0.014920257687106728,1.086069843985252,1.3737843629243915
1547-1-7-2-3,0.04060092147381604,1.0761379231361299,3.772836232320017
1547-1-7-2-4,0.16692344326864927,1.0761319425638765,15.511429097714114
1547-1-7-3-1,0.20449080069088935,1.0860638100646958,18.828617508091725
1547-1-7-3-2,0.08341182305014878,1.0996324800309687,7.585427364586364
1547-1-7-3-3,0.12778881272111833,1.0761259619621186,11.874893575480591
1547-1-7-3-4,0.003546525469586253,1.0895704718071222,0.3254975755449865
1547-1-7-4-1,0,1.0860497307416797,0
1547-1-7-4-2,0.08414397364569455,1.086043696683839,7.747752130289277
1547-1-7-4-3,0,1.076112007049024,0
1547-1-7-4-4,0,1.0761060263103992,0
1547-1-7-5-1,0,1.0860376625772044,0
1547-1-7-5-2,0,1.0762475596988945,0
1547-1-7-5-3,0,1.07610004552342,0
1547-1-7-5-4,0,1.089544231196493,0
1547-1-7-6-1,0.09830838049221038,1.0759983659537882,9.136480463431534
1547-1-7-6-2,0.09537419681150466,1.0894412798161806,8.754413714486473
1547-1-7-6-3,0,1.0856252349991053,0
1547-1-7-6-4,0,1.089285820895955,0
1547-1-7-7-1,0.08656609601064026,1.0857660854661093,7.9728126683454335
1547-1-7-7-2,0.026534174581870438,1.0857600494689197,2.443834122912255
1547-1-7-7-3,0.008802838569514453,1.0758308681075275,0.8182362888508069
1547-1-7-7-4,0,1.0758248854617776,0
1547-1-7-8-1,0.028490562213428317,1.0857540134328605,2.6240347132909845
1547-1-7-8-2,0,1.099318808455199,0
1547-1-7-8-3,0,1.0758189027668537,0
1547-1-7-8-4,0,1.089259571905285,0
1547-1-7-9-1,0,1.0857399292023406,0
1547-1-7-9-2,0,1.085733893026516,0
1547-1-7-9-3,0,1.0758049429863692,0
1547-1-7-9-4,0,1.0757989601537585,0
1547-1-7-a-1,0,1.0857278568217457,0
1547-1-7-a-2,0,1.0992923246829585,0
1547-1-7-a-3,0,1.0757929772842676,0
1547-1-7-a-4,0,1.0892333221524209,0
1547-1-7-b-1,0,1.0854702737329156,0
1547-1-7-b-2,0,1.099031519741021,0
1547-1-7-b-3,0,1.0755376702713222,0
1547-1-7-b-4,0,1.0889748217523099,0
1547-1-7-c-1,0,1.085456185001783,0
1547-1-7-c-2,0,1.085450146908112,0
1547-1-7-c-3,0,1.0755237060365082,0
1547-1-7-c-4,0,1.0755177212967724,0
1547-1-7-d-1,0,1.0990111411680579,0
1547-1-7-d-2,0,1.0990050275034606,0
1547-1-7-d-3,0,1.088954623261541,0
1547-1-7-d-4,0,1.0755037567439676,0
1547-1-7-e-1,0,1.0854300196334123,0
1547-1-7-e-2,0,1.085423981363587,0
1547-1-7-e-3,0,1.0754977718739211,0
1547-1-7-e-4,0,1.07549178695634,0
1547-1-7-f-1,0,1.085417943049103,0
1547-1-7-f-2,0,1.0989785344959497,0
1547-1-7-f-3,0,1.088928364527896,0
1547-1-7-f-4,0,1.0889223047046364,0
1547-1-8-1-1,0,1.0896935904921592,0
1547-1-8-1-2,0.047086352301485834,1.0762336067084968,4.375105182367661
1547-1-8-1-3,0,1.0895381755612046,0
1547-1-8-1-4,0,1.076080109275058,0
1547-1-8-10-1,0,1.0753182067397982,0
1547-1-8-10-2,0,1.0753122206092627,0
1547-1-8-10-3,0,1.0849387729398607,0
1547-1-8-10-4,0,1.0849327313404753,0
1547-1-8-11-1,0.06671534898859263,1.075306234422177,6.204311558227184
1547-1-8-11-2,0.06817982165901362,1.088740491108522,6.2622656377549655
1547-1-8-11-3,0,1.0849266897063554,0
1547-1-8-11-4,0.18998343638391793,1.0984811365400702,17.295102306655565
1547-1-8-12-1,0,1.0887344300083817,0
1547-1-8-12-2,0,1.0752862802138925,0
1547-1-8-12-3,0.192908245520629,1.0849125923709646,17.780994236507837
1547-1-8-12-4,0,1.0849065505821929,0
1547-1-8-13-1,0,1.075280293866992,0
1547-1-8-13-2,0,1.075274307468459,0
1547-1-8-13-3,0,1.0849005087495893,0
1547-1-8-13-4,0,1.0751206428595632,0
1547-1-8-14-1,0,1.0752683210338652,0
1547-1-8-14-2,0,1.075262334568128,0
1547-1-8-14-3,0,1.0751146553955973,0
1547-1-8-14-4,0,1.0751086678816377,0
1547-1-8-15-1,0,1.0750108660645037,0
1547-1-8-15-2,0,1.0750048778399826,0
1547-1-8-15-3,0,1.0846285842915997,0
1547-1-8-15-4,0,1.0846225405808463,0
1547-1-8-16-1,0.08820283365312964,1.0749988895769418,8.20492323371992
1547-1-8-16-2,0.10237460273713618,1.088429301981777,9.405719099139999
1547-1-8-16-3,0,1.0882797310181707,0
1547-1-8-16-4,0.07999782219203562,1.0882736668094248,7.350892025768791
1547-1-8-17-1,0.18739251036360116,1.0749849168137462,17.432106016801825
1547-1-8-17-2,0.005252851253613829,1.0749789284244924,0.48864690411304135
1547-1-8-17-3,0.4466563639364764,1.0748312018549442,41.555954382942794
1547-1-8-17-4,0.05764718900822103,1.074825212410912,5.363401262137697
1547-1-8-18-1,0,1.0847454212628007,0
1547-1-8-18-2,0,1.0847393783418462,0
1547-1-8-18-3,0,1.074819222934097,0
1547-1-8-18-4,0,1.0748132334171236,0
1547-1-8-19-1,0,1.084733335386157,0
1547-1-8-19-2,0,1.0847272923940792,0
1547-1-8-19-3,0,1.0748072438558935,0
1547-1-8-19-4,0,1.0882352591650932,0
1547-1-8-2-1,0.010151467916220427,1.0762276267910749,0.9432454309399645
1547-1-8-2-2,0,1.076221646835953,0
1547-1-8-2-3,0,1.0760741283094137,0
1547-1-8-2-4,0,1.0760681473118068,0
1547-1-8-3-1,0,1.0762156668447702,0
1547-1-8-3-2,0,1.089661298719421,0
1547-1-8-3-3,0,1.085844549595535,0
1547-1-8-3-4,0,1.0994104770471007,0
1547-1-8-4-1,0,1.089655243876651,0
1547-1-8-4-2,0,1.0761957332091778,0
1547-1-8-4-3,0,1.08583046679575,0
1547-1-8-4-4,0,1.085824431237705,0
1547-1-8-5-1,0,1.0761897530426086,0
1547-1-8-5-2,0,1.0761837728244066,0
1547-1-8-5-3,0.02714411364789307,1.0858183956457526,2.4998760158000506
1547-1-8-5-4,0.007091565209314228,1.0858123600198926,0.6531114832017851
1547-1-8-6-1,0,1.0857137721785457,0
1547-1-8-6-2,0,1.085707735832356,0
1547-1-8-6-3,0,1.0757790170907229,0
1547-1-8-6-4,0,1.0757730340851843,0
1547-1-8-7-1,0,1.0857016994530857,0
1547-1-8-7-2,0,1.0759146210174262,0
1547-1-8-7-3,0,1.0757670510345698,0
1547-1-8-7-4,0,1.0757610679478944,0
1547-1-8-8-1,0,1.0759086389314383,0
1547-1-8-8-2,0,1.0893504304863513,0
1547-1-8-8-3,0,1.0892010136884451,0
1547-1-8-8-4,0,1.089194955726415,0
1547-1-8-9-1,0.01479276158517599,1.0758946805761755,1.374926547387891
1547-1-8-9-2,0.11919851228124648,1.0758886983508618,11.079074672310968
1547-1-8-9-3,0.17040436815526336,1.0757411240316928,15.840648307337837
1547-1-8-9-4,0.00770169575805217,1.0757351407630742,0.7159472128603107
1547-1-8-a-1,0,1.075882716082111,0
1547-1-8-a-2,0.10282229725406541,1.0758767337797581,9.557070436204274
1547-1-8-a-3,0,1.0757291574592143,0
1547-1-8-a-4,0.07272934884858877,1.0757231741143762,6.76097258093055
1547-1-8-b-1,0,1.085403853490956,0
1547-1-8-b-2,0,1.0853978150400148,0
1547-1-8-b-3,0,1.0754718369384855,0
1547-1-8-b-4,0,1.0754658518537135,0
1547-1-8-c-1,0,1.0853917765477226,0
1547-1-8-c-2,0,1.0853857380215228,0
1547-1-8-c-3,0,1.07545986671485,0
1547-1-8-c-4,0,1.0754538815489412,0
1547-1-8-d-1,0,1.0989459266453458,0
1547-1-8-d-2,0,1.085371647957243,0
1547-1-8-d-3,0,1.088889984992966,0
1547-1-8-d-4,0,1.075439915983975,0
1547-1-8-e-1,0.07126130012598633,1.0853656092879698,6.565649355034912
1547-1-8-e-2,0.1535179758059904,1.0853595705723837,14.144434707940148
1547-1-8-e-3,0,1.075433930677101,0
1547-1-8-e-4,0.01148774366657436,1.07542794532679,1.0682020786695832
1547-1-8-f-1,0.2108347953298837,1.085353531825371,19.425448865062165
1547-1-8-f-2,0.5339935387721956,1.0853474930403157,49.200236992887234
1547-1-8-f-3,0.12770838280568272,1.075421959939599,11.87518830402677
1547-1-8-f-4,0.05487417812747508,1.0754159745138883,5.102600242876197
1547-1-9-1-1,0,1.0761777925619482,0
1547-1-9-1-2,0,1.07617181226179,0
1547-1-9-1-3,0,1.0858063243543357,0
1547-1-9-1-4,0,1.0760183040437103,0
1547-1-9-10-1,0,1.0752563480581343,0
1547-1-9-10-2,0,1.0886899807531387,0
1547-1-9-10-3,0,1.0885404533911496,0
1547-1-9-10-4,0,1.088534390942827,0
1547-1-9-11-1,0.4414462196647674,1.0886839193210751,40.548612120592544
1547-1-9-11-2,0.3109648823812753,1.0752363927204907,28.92060615568386
1547-1-9-11-3,0.7614864600224197,1.0750887092059105,70.8301048557076
1547-1-9-11-4,0.13463183502050488,1.0750827215198426,12.52292798736232
1547-1-9-12-1,0,1.0752304060285538,0
1547-1-9-12-2,0.0437429712344259,1.075224419291541,4.0682643036741934
1547-1-9-12-3,0,1.0750767337886988,0
1547-1-9-12-4,0.03151895814219862,1.0750707460092008,2.9318031635779316
1547-1-9-13-1,0.02272776793345064,1.075218432534039,2.1137814648402737
1547-1-9-13-2,0.15248367745869607,1.0752124457085133,14.18172548758182
1547-1-9-13-3,0.06340635516756774,1.0750647581969202,5.897910305785836
1547-1-9-13-4,0.09810280313800275,1.075058770350218,9.125343269005114
1547-1-9-14-1,0.08894813667745888,1.0849810630298407,8.198128032674475
1547-1-9-14-2,0,1.0849750217199101,0
1547-1-9-14-3,0.03542682744368911,1.0750527824543417,3.295357030080866
1547-1-9-14-4,0,1.0750467945101112,0
1547-1-9-15-1,0.04605030155400932,1.098279245170556,4.19295017697052
1547-1-9-15-2,0.00561866587614268,1.0847131919077635,0.517986313622749
1547-1-9-15-3,0.13996496406828612,1.08822919465065,12.861717435656422
1547-1-9-15-4,0.1536423596822396,1.0845580718109682,14.166356203102282
1547-1-9-16-1,0.6459372653655484,1.0749350122988224,60.090820186809914
1547-1-9-16-2,0.0635207662928477,1.074929023559615,5.909298651412296
1547-1-9-16-3,0.6089673285591751,1.0845520276312977,56.14920382281545
1547-1-9-16-4,0.0028089110525771977,1.0845459834028333,0.25899418702045784
1547-1-9-17-1,0,1.074923034787625,0
1547-1-9-17-2,0,1.0749170459730177,0
1547-1-9-17-3,0,1.0845399391321913,0
1547-1-9-17-4,0,1.0747633191920072,0
1547-1-9-18-1,0,1.074911057114154,0
1547-1-9-18-2,0.04702607057825476,1.074905068212673,4.374904535192918
1547-1-9-18-3,0,1.0747573292963952,0
1547-1-9-18-4,7.327491535693407e-4,1.0747513393606245,0.06817848247625886
1547-1-9-19-1,0.021131750912465153,1.0748990792874247,1.9659288318000865
1547-1-9-19-2,0.11774930903527141,1.0748930903146416,10.954513532206626
1547-1-9-19-3,0.11651261077970267,1.074745349383056,10.840950449014294
1547-1-9-19-4,0,1.0747393593677879,0
1547-1-9-2-1,0,1.085949157666214,0
1547-1-9-2-2,0,1.085943122917816,0
1547-1-9-2-3,0.10405237763652206,1.0760123226625473,9.670184573634698
1547-1-9-2-4,0,1.076006341240406,0
1547-1-9-3-1,0,1.0859370881404729,0
1547-1-9-3-2,0,1.0859310533143356,0
1547-1-9-3-3,0,1.0760003597699106,0
1547-1-9-3-4,0,1.0894432985953986,0
1547-1-9-4-1,0.014918265541613102,1.0895926748011262,1.369159860067525
1547-1-9-4-2,0.1501683848348856,1.0895866194912047,13.782142892412583
1547-1-9-4-3,0.3413810457637757,1.0894372422790528,31.335540269361655
1547-1-9-4-4,0.13950655025726558,1.0759804212685675,12.965528693615921
1547-1-9-5-1,0.10565536718301476,1.0895805641370266,9.69688434803316
1547-1-9-5-2,0.03986586721111089,1.0895745087574422,3.658847273930278
1547-1-9-5-3,0.25737834170410784,1.0759744396333397,23.920488463630676
1547-1-9-5-4,0,1.0759684579546749,0
1547-1-9-6-1,0.10795631309901924,1.075870751434788,10.034319917615383
1547-1-9-6-2,0.06687426488615572,1.0758647690521181,6.215861585008936
1547-1-9-6-3,0.07651920752274245,1.0757171907277405,7.113320134911662
1547-1-9-6-4,0.13312021012198924,1.0757112073050439,12.375088148006977
1547-1-9-7-1,0.08765848040189594,1.0758587866342069,8.147768228591874
1547-1-9-7-2,0,1.0758528041736781,0
1547-1-9-7-3,0.3022991183445081,1.0757052238348126,28.102412412466798
1547-1-9-7-4,0,1.089144471088946,0
1547-1-9-8-1,0,1.0892938973437996,0
1547-1-9-8-2,0,1.089287840013653,0
1547-1-9-8-3,0,1.089138412739262,0
1547-1-9-8-4,0,1.0756852786491067,0
1547-1-9-9-1,0.3508746651601493,1.075832862327695,32.614235672350574
1547-1-9-9-2,0.4016031977934986,1.075826879683584,37.32972333909485
1547-1-9-9-3,0.08605304131541401,1.0756792950182408,7.999878933614202
1547-1-9-9-4,0.3039974161041677,1.0756733113226293,28.26112843967261
1547-1-9-a-1,0.10135143785086274,1.075820897000134,9.42084673512808
1547-1-9-a-2,0.0012224360431060195,1.0758149142765254,0.11362884329672036
1547-1-9-a-3,0,1.0756673276024311,0
1547-1-9-a-4,0.053050017858482894,1.075661343842894,4.93185128964076
1547-1-9-b-1,0.511015922420539,1.0853414541965425,47.08342434029982
1547-1-9-b-2,0.27560417146517335,1.0755576187934726,25.624305629886905
1547-1-9-b-3,0,1.085186443479024,0
1547-1-9-b-4,0,1.0851804035510346,0
1547-1-9-c-1,0.5002516185864955,1.0889950197914988,45.93699782780225
1547-1-9-c-2,0.10535006500136107,1.0889889604280143,9.674116894624392
1547-1-9-c-3,0.0043996171654239295,1.0987380238608195,0.4004245843758332
1547-1-9-c-4,0.43125923008137196,1.085166310238242,39.74130287796084
1547-1-9-d-1,0,1.0755376702713222,0
1547-1-9-d-2,0.0028108509297296407,1.0755316856250168,0.2613452460116216
1547-1-9-d-3,0,1.0851602701837197,0
1547-1-9-d-4,0.0034216193849071863,1.0851542300770953,0.3153118045408251
1547-1-9-e-1,0.05573102758761495,1.0755257009418309,5.181747636417397
1547-1-9-e-2,0.2862375640958771,1.0755197162201255,26.613883481545876
1547-1-9-e-3,0.07918200242013484,1.0851481899274662,7.296883794777149
1547-1-9-e-4,0.12757688523007185,1.0851421497497187,11.756697982793929
1547-1-9-f-1,0,1.0755137314435095,0
1547-1-9-f-2,0,1.0755077466341108,0
