gridID,gridArea,year,percentTOF,percentTOF_Zscore,percentTOF_group,percentRiparian,percentRiparian_Zscore,percentRiparian_group,total_rast_area,Water,Developed,Barren,Forest,Shrubland,Herbaceous,Planted,Wetlands,Water_Zscore,Water_group,Developed_Zscore,Developed_group,Barren_Zscore,Barren_group,Forest_Zscore,Forest_group,Shrubland_Zscore,Shrubland_group,Herbaceous_Zscore,Herbaceous_group,Planted_Zscore,Planted_group,Wetlands_Zscore,Wetlands_group,roadLengthKM,roadLengthKM_Zscore,roadLengthKM_group
1547-1-c-2-2,1.0881931191057042,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0639929904032372,0,0,0,0,0,1.0639929904032372,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1668428924870562,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-c-2-3,1.0775817098534928,2020,0.122210321000444,0.6521029382785637,0,0,0.49410889327885776,0,1.0374704114991469,0,0.0010989507753551,0,0,0,1.0363714607237915,0,0,0.16970882291997166,0,0.5306458751995691,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0884209261165627,1,0.7061566860643979,0,0.34614066918110703,0,1.427567508998551,0.5389464927587831,0
1547-1-c-2-4,1.0880366253729985,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0374643334255238,0,0,0,0,0,1.0374643334255238,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0915237675325564,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-c-3-1,1.0881868598869815,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.063986288489166,0,0,0,0,0,1.063986288489166,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1668238646748381,1,0.7061566860643979,0,0.34614066918110703,0,1.5406124730933215,0.6415955002867034,0
1547-1-c-3-2,1.077716550739683,2020,3.2250199687129464,0.21333570475199976,0,19.295479246553683,1.9507810487177635,1,1.0650788313667474,0,0.031875252043545244,0,0,0,0.5869466876540474,0,0.4462568916691546,0.16970882291997166,0,0.08679609138265565,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.18756830578934044,0,0.7061566860643979,0,5.100153139327538,2,2.320963543377929,1.3501831276038487,1
1547-1-c-3-3,1.0880303650579453,2020,1.9431709306468612,0.14419885844358823,0,0,0.49410889327885776,0,1.0473481566426497,0,0,0,0,0,1.0000930466039517,0,0.047255110038697715,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.9854206721444593,0,0.7061566860643979,0,0.23057919336604482,0,0.2108509618074647,0.5658771233313439,0
1547-1-c-3-4,1.088024104690686,2020,6.643513057046846,1.1668250758315806,1,16.0473119779086,1.5392125469169389,1,1.060530272064241,0,0.029671965014874922,0,0.00879223730748891,0,0.5143286862114684,0,0.5077373835304091,0.16970882291997166,0,0.04259318785397861,0,0.08979704389253033,0,0.2722101053823635,0,0.10887867008910741,0,0.39374249429781133,0,0.7061566860643979,0,5.850485130651181,2,0.5517072238448997,0.25636703335964917,0
1547-1-c-4-1,1.088172776473321,2020,1.2304442967335796,0.34299325479348786,0,0,0.49410889327885776,0,1.065073023778642,0,0.05165955812260511,0,0,0,0.95955500136962,0.02198140507429838,0.03187705921211838,0.16970882291997166,0,0.48371386088555834,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.8703266401706264,0,0.638325867051151,0,0.042899440812613626,0,1.3227767020757737,0.4437925651618385,0
1547-1-c-4-2,1.0881665171022414,2020,1.452336563800722,0.2811028508329557,0,0,0.49410889327885776,0,1.063967125876065,0,0.08793132396927478,0,0,0,0.9045963058737774,0.06594406818163394,0.00549542785137891,0.16970882291997166,0,1.2114072325034635,1,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.7142900621838405,0,0.5026646827685898,0,0.27907231630901247,0,2.1517935580726837,1.196570525449025,1
1547-1-c-4-3,1.0880178442840054,2020,1.492769225112653,0.26982533415844456,0,0,0.49410889327885776,0,1.062721764528394,0,0.07253115549862382,0,0,0,0.8451193399018946,0.14177412269791947,0.00329714642995595,0.16970882291997166,0,0.9024451443254295,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.5454253874393111,0,0.2686662333394882,0,0.305901003368778,0,1.865738978977198,0.9368223900225578,0
1547-1-c-4-4,1.0775491589770316,2020,2.5324596359447686,0.02016611246019991,0,0,0.49410889327885776,0,1.063814961785525,0,0.0681357567921877,0,0,0,0.7187269741589726,0.24837812591904385,0.02857410491532086,0.16970882291997166,0,0.8142635399940497,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.18657712773722857,0,0.06029530593147105,0,0.002588893519661334,0,1.8017611144916157,0.8787281233226705,0
1547-1-c-5-1,1.0881602576949372,2020,0.5580831938951717,0.5305288584989849,0,0,0.49410889327885776,0,1.051870758172002,0,0.03847068441906572,0,0,0,0.940861639192101,0,0.0725384345608353,0.16970882291997166,0,0.21911532951704746,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.8172531776560672,0,0.7061566860643979,0,0.5391467838594615,0,1.0111032601335437,0.16078155494682636,0
1547-1-c-5-2,1.088153998234361,2020,2.7300338916626603,0.07527371337033766,0,0,0.49410889327885776,0,1.058459470014094,0,0.07913881704798337,0,0,0,0.8957874540280686,0,0.08353319893804197,0.16970882291997166,0,1.0350097272489522,1,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.6892803146708022,0,0.7061566860643979,0,0.6733311925968091,0,2.0029792042236125,1.0614415893585183,1
1547-1-c-5-3,1.088003758211024,2020,1.6877968543665651,0.21542804074426194,0,0,0.49410889327885776,0,1.06490736860794,0,0,0,0,0,0.6527856567848932,0,0.4121217118230469,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,6.408805899572615e-4,0,0.7061566860643979,0,4.683554041097778,2,0,0.7573375934120709,0
1547-1-c-5-4,1.0803891235499383,2020,6.101245049871854,1.015575163148604,1,0,0.49410889327885776,0,1.06380182478651,0,0.00879225568792223,0,0,0,0.8626842621625325,0,0.19232530693605526,0.16970882291997166,0,0.37630083960421534,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.5952950274921974,0,0.7061566860643979,0,2.001072669009594,2,0.9968272975065696,0.1478184529908998,0
1547-1-c-6-1,1.0774406474393383,2020,0.00678971791916664,0.6842961635968077,0,0,0.49410889327885776,0,1.0648068132880055,0,0.04505515574657918,0,0,0,0.935143275986674,0,0.0846083815547526,0.16970882291997166,0,0.3512146643245815,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.8010178245748087,0,0.7061566860643979,0,0.6864531421682873,0,1.006700254782341,0.15678346327542575,0
1547-1-c-6-2,1.087894192309089,2020,0.4034669270589091,0.5736545759466783,0,7.240753301444776,0.4233518597285091,0,1.0637011706804924,0,0.03736285572636129,0,0,0,0.6812957206390498,0,0.34504259431508144,0.16970882291997166,0,0.196889789134564,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.08030377724537766,0,0.7061566860643979,0,3.8648942306074874,2,2.0038395832969136,1.0622228453718165,1
1547-1-c-6-3,1.0877454742792023,2020,0.0403455195773949,0.6749367472129153,0,0,0.49410889327885776,0,1.0558635003479409,0,0,0,0,0,0.7625002437325992,0,0.29336325661534163,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.31085648207667904,0,0.7061566860643979,0,3.2341793616691956,2,1.0475041257113664,0.1938348869076226,0
1547-1-c-6-4,1.087739211918518,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.060251832143786,0,0,0,0,0,1.0591530468261263,0,0.00109878531765937,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.153101514046248,1,0.7061566860643979,0,0.332730663007163,0,1.1826148059769075,0.3165203806555173,0
1547-1-c-7-1,1.0878879309946596,2020,0.927885814698886,0.427383156804568,0,9.30167212366914,0.6844865864354307,0,1.062595687339962,0.03955788935071228,0.03736286798208954,0,0,0,0.7208481007215091,0.05604292932125926,0.20878389996439176,1.6087068474714992,1,0.1968900350120945,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.19259934728427192,0,0.5332178869788322,0,2.2019397816086053,2,1.1674538933559022,0.302753711381696,0
1547-1-c-7-2,1.087881669633351,2020,2.5417016408786095,0.02274390134090733,0,6.428737408356016,0.3204630190634761,0,1.062589822697107,0,0.05384610627612472,0,0.0021977115881741,0,0.8856701271143593,0,0.12087587771844868,0.16970882291997166,0,0.5275809448528993,0,0.08979704389253033,0,0.3277464781870091,0,0.10887867008910741,0,0.660555595938928,0,0.7061566860643979,0,1.1290758635063114,1,1.676347748252367,0.7648481492939114,0
1547-1-c-7-3,1.077273203597255,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0635422550631193,0,0,0,0,0,1.0635422550631193,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.165563182344463,1,0.7061566860643979,0,0.34614066918110703,0,0.48097336399898766,0.32059599366711466,0
1547-1-c-7-4,1.0877251214612798,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.063535586474893,0,0,0,0,0,1.0602397269857502,0,0.00329585948914289,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1561867738389713,1,0.7061566860643979,0,0.3059167096982778,0,1.014995235607512,0.164315612593047,0
1547-1-c-8-1,1.0774142926291228,2020,6.551717602339724,1.141221399558151,1,11.115028552512022,0.9142531984735702,0,1.0603856397514673,0,0.09010774380794166,0,0,0,0.7505063205101522,0,0.21977157543337345,0.16970882291997166,0,1.2550711196478226,1,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.2768038045270738,0,0.7061566860643979,0,2.3360376745347784,2,3.785801912404533,2.6803105328666024,2
1547-1-c-8-2,1.087867581415653,2020,1.8826947240583969,0.161066939991595,0,20.386301571256993,2.0889968709886113,2,1.037302170236977,0,0.03076952486279607,0,0,0,0.6922664703066072,0,0.3142661750675735,0.16970882291997166,0,0.06461271206634908,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.11145150046971834,0,0.7061566860643979,0,3.489286761625167,2,2.7649384510569495,1.7533287608966783,1
1547-1-c-8-3,1.0801124333791732,2020,3.060748019142584,0.16751681501476756,0,1.4976576461374491,0.30434381572838565,0,1.0536410022368452,0,0.034059341624140725,0,0,0,0.6746013103330457,0,0.34498035027965884,0.16970882291997166,0,0.13061385083604576,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.06129726942411106,0,0.7061566860643979,0,3.864134580031626,2,2.414174485233485,1.4348221095243012,1
1547-1-c-8-4,1.0877125964330658,2020,1.008616505274828,0.40486567515548516,0,13.626201873105751,1.2324387338355092,1,1.0624243219288003,0,0.023071402587294572,0,0,0,0.8470805538163494,0,0.19227236552515653,0.16970882291997166,0,0.08982897068676472,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.550993589252521,0,0.7061566860643979,0,2.0004265513052535,2,1.2317725298546538,0.3611574116704675,0
1547-1-c-9-1,1.0802538981014191,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0372969244230703,0,0.06373385659191012,0,0,0,0.9735630678311604,0,0,0.16970882291997166,0,0.7259515010432461,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.9100977944010898,0,0.7061566860643979,0,0.34614066918110703,0,1.7393837545118156,0.8220871738968261,0
1547-1-c-9-2,1.0802476803438812,2020,3.886838737576991,0.3979308305535834,0,2.266981394526788,0.20686440770009432,0,1.038389630437882,0,0.01758210328292846,0,0,0,1.010917828072728,0,0.00988969908222555,0.16970882291997166,0,0.19995668642853248,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0161539681698424,1,0.7061566860643979,0,0.22544290991945076,0,0.8791264745793451,0.040941753480691505,0
1547-1-c-9-3,1.0772468438274487,2020,0.00678918059348372,0.6842963134682025,0,0,0.49410889327885776,0,1.0646149970431062,0,0.038454458402782686,0,0,0,1.0261605386403236,0,0,0.16970882291997166,0,0.21878979906047027,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0594304756406312,1,0.7061566860643979,0,0.34614066918110703,0,0.597826788524962,0.21448876323998872,0
1547-1-c-9-4,1.0772406414090916,2020,0.7468244255433091,0.4778849731346655,0,10.076775038347591,0.7826982605739767,0,1.0613132778601977,0.00439471836471557,0,0,0,0,0.9536439128857588,0,0.10327464660972352,0.02786582363094753,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.8535441090192352,0,0.7061566860643979,0,0.914263548449339,0,0,0.7573375934120709,0
1547-1-c-a-1,1.0878487967883572,2020,0.7396762425761464,0.47987875118411694,0,9.875106472509696,0.7571452570992371,0,1.0460742270545416,0,0,0,0,0,1.0087126643257789,0,0.03736156272876263,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0098931535367788,1,0.7061566860643979,0,0.10983446882690055,0,0,0.7573375934120709,0
1547-1-c-a-2,1.0773817356157676,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.059254073992576,0,0,0,0,0,1.059254073992576,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.153388346424533,1,0.7061566860643979,0,0.34614066918110703,0,0.9957176109758168,0.14681081658744724,0
1547-1-c-a-3,1.0876922428810596,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.060208209868134,0,0,0,0,0,1.060208209868134,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.156097291671746,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-c-a-4,1.087685980153866,2020,0.07395973001416059,0.6655610393964899,0,0,0.49410889327885776,0,1.0371285999481124,0,0,0,0,0,1.0371285999481124,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.090570566179099,1,0.7061566860643979,0,0.34614066918110703,0,0.9958118633974072,0.14689640127147838,0
1547-1-c-b-1,1.0875889023117498,2020,0.02017161764075474,0.6805636712910806,0,0,0.49410889327885776,0,1.0491220465863371,0,0,0,0,0,1.0491220465863371,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.124621890629427,1,0.7061566860643979,0,0.34614066918110703,0,1.222359877740395,0.35261037549356855,0
1547-1-c-b-2,1.0875826388653889,2020,0.03361939822227947,0.67681280343271,0,0,0.49410889327885776,0,1.0381292032017728,0,0,0,0,0,1.0249469422194084,0,0.01318226098236441,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0559848801644622,1,0.7061566860643979,0,0.18525919550378112,0,0,0.7573375934120709,0
1547-1-c-b-3,1.0874338691396266,2020,0.00672382729729136,0.6843145418722608,0,0,0.49410889327885776,0,1.062152014773044,0,0.01208210227438807,0,0,0,1.0500699124986561,0,0,0.16970882291997166,0,0.3102991024753683,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.127313034442325,1,0.7061566860643979,0,0.34614066918110703,0,0.8475241005923388,0.012245629320991554,0
1547-1-c-b-4,1.0769707944349274,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0643421115514424,0,0,0,0,0,1.0643421115514424,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1678341035916369,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-c-c-1,1.0799709461790323,2020,0.9614883491769456,0.418010705657744,0,0,0.49410889327885776,0,1.0370245389493125,0,0,0,0,0,0.986494255066456,0,0.05053028388285638,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.9468115152654173,0,0.7061566860643979,0,0.2705506971393808,0,1.0391096681859642,0.18621240906778325,0
1547-1-c-c-2,1.087570111841619,2020,4.047959411936873,0.44287076358653155,0,0,0.49410889327885776,0,1.0381178376986104,0,0,0,0,0,0.8876170846507271,0,0.15050075304788346,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.6660833216012554,0,0.7061566860643979,0,1.4906294397010729,1,1.5708511995765866,0.6690533820886136,0
1547-1-c-c-3,1.087419773893267,2020,0.4438153081617432,0.5624005667889267,0,0,0.49410889327885776,0,1.0632377037592895,0,0,0,0,0,1.0632377037592895,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1646985121982327,1,0.7061566860643979,0,0.34614066918110703,0,0.14382278849680535,0.6267411832374578,0
1547-1-c-c-4,1.087413509248294,2020,0.17483706697314405,0.6374242358143938,0,0,0.49410889327885776,0,1.0610344307966015,0,0,0,0,0,1.0610344307966015,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1584430658058664,1,0.7061566860643979,0,0.34614066918110703,0,0.3055663051583249,0.4798720892240194,0
1547-1-c-d-1,1.0771057281672134,2020,0.2851444784151627,0.6066571868125401,0,4.256867676406307,0.045269933930898024,0,1.057883676543775,0,0.02856225816661118,0,0,0,0.42622380182793745,0,0.6030976165492263,0.16970882291997166,0,0.020329967438017918,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.6438864349262334,0,0.7061566860643979,0,7.014298746449341,2,1.2057922246058823,0.33756633381561435,0
1547-1-c-d-2,1.087556018732518,2020,0.1412119050728883,0.6468029982235199,0,9.11357662597016,0.660653398123136,0,1.062271259181712,0,0.00109860144031047,0,0,0,0.9667000449409526,0,0.09447261280044904,0.16970882291997166,0,0.5306528836478902,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.8906125683277378,0,0.7061566860643979,0,0.8068400819826834,0,0,0.7573375934120709,0
1547-1-c-d-3,1.0874072445830778,2020,0.7194959763188918,0.4855074504046926,0,0.14640462094366857,0.4755582690298677,0,1.0467494908529895,0,0,0,0,0,1.0236827105544886,0,0.02306678029850125,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.052395523084625,1,0.7061566860643979,0,0.06462465213526869,0,1.000035542323261,0.1507316579176038,0
1547-1-c-d-4,1.0874009798667208,2020,0.16138461907577376,0.6411764054849769,0,17.07205939486125,1.669056155400622,1,1.0379553938514945,0,0,0,0,0,0.9511817704910692,0,0.08677362336042523,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.8465536906638248,0,0.7061566860643979,0,0.7128786008229441,0,0,0.7573375934120709,0
1547-1-c-e-1,1.0875497550581543,2020,0,0.6861899582312468,0,5.084086417127402,0.1500850957197063,0,1.0633640857762423,0,0.04174371605607866,0,0,0,1.0216203697201638,0,0,0.16970882291997166,0,0.28477972086260156,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0465402056771222,1,0.7061566860643979,0,0.34614066918110703,0,1.0536054080249209,0.19937507685902078,0
1547-1-c-e-2,1.087543491327323,2020,0,0.6861899582312468,0,1.045513544147607,0.3616340521181089,0,1.0644560050119465,0,0,0,0,0,1.0644560050119465,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.168157465448606,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-c-e-3,1.0769382211502792,2020,0.4141373506250744,0.5706783711709611,0,13.647002382552856,1.2350743230160532,1,1.0379492133074737,0,0.03185244662907719,0,0,0,0.8007128190459051,0.20538394763249135,0,0.16970882291997166,0,0.08633856336994315,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.419348130835002,0,0.07237730148925794,0,0.34614066918110703,0,1.0067470606327285,0.15682596471834498,0
1547-1-c-e-4,1.087386884102561,2020,0.04706693622776777,0.67306200323388,0,0,0.49410889327885776,0,1.0379440260415382,0,0,0,0,0,1.0368457250145682,0.00109830102697014,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0897674387352934,1,0.7027675188145944,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-c-f-1,1.0875372275634632,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0545632216783138,0,0,0,0,0,1.0545632216783138,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1400702620639929,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-c-f-2,1.077073159834698,2020,0.03394898209310289,0.6767208755833363,0,0,0.49410889327885776,0,1.0655419653027325,0,0,0,0,0,1.0655419653027325,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1712406814178897,1,0.7061566860643979,0,0.34614066918110703,0,1.6562703803307584,0.7466171568084942,0
1547-1-c-f-3,1.087380619240239,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0599031301222224,0,0,0,0,0,1.0599031301222224,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1552311211934323,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-c-f-4,1.079770337874591,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0522087441352064,0,0,0,0,0,1.0522087441352064,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1333855215427953,1,0.7061566860643979,0,0.34614066918110703,0,1.1662529099825891,0.30166317406926185,0
1547-1-d-1-1,1.0776840048217475,2020,12.370097691211262,2.764089554703066,2,0,0.49410889327885776,0,1.0375684389042517,0,0.03847095396429301,0,0,0,0.7067324281068702,0,0.29236505683308855,0.16970882291997166,0,0.2191207372018037,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.152522681874034,0,0.7061566860643979,0,3.2219969407470104,2,1.0066259603019054,0.1567160011399598,0
1547-1-d-1-2,1.0776778054643794,2020,5.1667624532464425,0.7549283809796102,0,0,0.49410889327885776,0,1.0276707077977314,0.02198111098980904,0.03627258678328991,0,0,0,0.5627479176993341,0,0.4066690923252984,0.8185024512031935,0,0.17501653690560615,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.2562725066652246,0,0.7061566860643979,0,4.617008138132189,2,1.0069150366818993,0.1569784931823409,0
1547-1-d-1-3,1.0803829067424686,2020,0.1760680855599384,0.6370808789294213,0,0,0.49410889327885776,0,1.0637959547409113,0,0,0,0,0,1.0637959547409113,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1662834765436223,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-d-1-4,1.0803766898852736,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0637894106365422,0.00549498671549558,0,0,0,0,1.054997400030909,0,0.00329702389013767,0.0773309116015148,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1413029642554053,1,0.7061566860643979,0,0.3059024988926928,0,0,0.7573375934120709,0
1547-1-d-10-1,0.9931322846043632,2020,0.13249585569878847,0.649234087075029,0,0,0.49410889327885776,0,0.9587119885043835,0,0,0,0,0,0.9587119885043835,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.8679331910266183,0,0.7061566860643979,0,0.34614066918110703,0,1.4850215549022034,0.5911168909512164,0
1547-1-d-10-2,0.9446609055067152,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,0.9191754695173548,0,0,0,0,0,0.9191754695173548,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.7556826531893035,0,0.7061566860643979,0,0.34614066918110703,0,0.5706686079173017,0.23914939547570016,0
1547-1-d-11-1,0.9031347467253358,2020,4.022900962927119,0.4358814369536717,0,0,0.49410889327885776,0,0.8796381777796464,0,0.01647203789067267,0,0,0,0.4963702864649316,0.0834631268661916,0.28333272655785047,0.16970882291997166,0,0.22222710004505444,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.44472928023381203,0,0.4486038938928081,0,3.1117628460522786,2,1.8248756582113743,0.8997169837402369,0
1547-1-d-11-2,0.8719890282553584,2020,0.01676713741931957,0.6815132521798843,0,18.707125088154665,1.8762319200943547,1,0.830218218915227,0,0,0,0,0,0.6094831747382912,0.18559374078395924,0.03514130339297652,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.12358359340229341,0,0.13344646128319104,0,0.08273755469623813,0,0.5414781326481728,0.2656554264133755,0
1547-1-d-12-1,0.8246150146405622,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,0.800565250105206,0,0,0,0,0,0.800565250105206,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.41892915887222015,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-d-12-2,0.7889379071903377,2020,0.6022838127146307,0.5182003795024003,0,3.134773654425601,0.09690825989681706,0,0.7511456223810968,0.00658869004192948,0.00549073858335614,0.02635548386782409,0,0,0.7083182600819525,0.00439244980603456,0,0.12650085384097112,0,0.442536713628983,0,3.614441164213664,2,0.3462546977729064,0,0.10887867008910741,0,0.1570251139718372,0,0.6926023447103836,0,0.34614066918110703,0,0,0.7573375934120709,0
1547-1-d-13-1,0.7318410803333446,2020,3.446109943708484,0.2750023326383935,0,0,0.49410889327885776,0,0.7192967751413641,0,0.03074811153459547,0,0,0,0.5578721150535403,0.0911437275299132,0.03953282102331518,0.16970882291997166,0,0.06418311244162372,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.2701156947708472,0,0.42490288698387857,0,0.13633335506720903,0,0.5874670215984955,0.22389581468839154,0
1547-1-d-13-2,0.6906086067733392,2020,4.636258084701769,0.6069595936666127,0,5.306700731105127,0.17829209126690565,0,0.6687792817812012,0,0.04612257205563783,0,0,0,0.5391994458355354,0.06039669541570541,0.02306056847432254,0.16970882291997166,0,0.3726294412103378,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.3231304066443683,0,0.519782916876594,0,0.06470046366937748,0,1.3053208823410318,0.42794203536861947,0
1547-1-d-14-1,0.6493763708383888,2020,0.6529470532603646,0.5040693398552354,0,0,0.49410889327885776,0,0.6281455716882943,0,0,0,0,0,0.6050841998058258,0,0.02306137188246845,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.13607299092017056,0,0.7061566860643979,0,0.0646906585618431,0,0.3967231836521622,0.39709827279031173,0
